Start,End,Open,High,Low,Close,Volume,Market Cap
2019-07-23,2019-07-24,217.608529419,218.531783165,209.595392175,213.291511816,6330993277.973889,22923646493.05567
2019-07-22,2019-07-23,225.762926559,227.14309712,213.965780108,217.472000451,6219542111.837949,23668872038.635406
2019-07-21,2019-07-22,228.485807203,229.292034712,219.131270169,225.943547254,7135577663.295902,24025212572.966904
2019-07-20,2019-07-21,221.032720117,233.6564757,221.023881044,228.608983554,8013600923.666653,24325440683.485336
2019-07-19,2019-07-20,225.939419511,226.069335931,215.161394184,220.803638157,8471926010.466082,23539919856.877712
2019-07-18,2019-07-19,210.789785077,228.138127633,206.950621528,225.575458652,9412277964.681892,23296975540.371128
2019-07-17,2019-07-18,199.235702456,217.708407351,194.177666513,210.439878301,9581428004.705526,21982404891.622284
2019-07-16,2019-07-17,228.976911163,234.090315196,197.584592191,199.903560617,8197196288.246301,23384084338.802372
2019-07-15,2019-07-16,226.634725873,235.158426201,211.085708453,229.544080981,9764818336.366116,24208218623.584976
2019-07-14,2019-07-15,269.499260402,269.817463564,227.86909808,227.86909808,7539894753.299666,26942837743.255672
2019-07-13,2019-07-14,275.142122751,275.453378754,264.019817813,269.908701286,7250712122.819975,28898056926.27216
2019-07-12,2019-07-13,269.51527948,278.469533091,268.073819492,275.109804265,8985051588.564054,29251905674.392433
2019-07-11,2019-07-12,289.823284734,289.823284734,265.466610607,269.081001837,10773732260.93739,29300052510.865105
2019-07-10,2019-07-11,308.943939774,314.397471663,285.721182074,290.322550483,9858169417.332247,32267237232.01851
2019-07-09,2019-07-10,312.261429464,317.322623781,305.295435123,308.780827559,9053035283.842653,33308082855.81691
2019-07-08,2019-07-09,305.378252639,312.774771814,302.562175715,311.980134925,8369857782.225413,32778316673.950222
2019-07-07,2019-07-08,289.077209348,308.605765506,286.93627145,305.54216161,7693813201.565975,31456437431.01477
2019-07-06,2019-07-07,288.156318052,296.363782191,287.820936124,288.95443992,7725674248.157011,31166104346.46205
2019-07-05,2019-07-06,284.313148522,295.200902782,283.258629795,288.160769131,8114325899.760335,30837441218.595284
2019-07-04,2019-07-05,302.023275772,302.829579883,283.491121344,284.1868159,8100518110.445094,31513212077.765938
2019-07-03,2019-07-04,291.919949765,302.549446943,290.641739022,302.313730722,9045516170.43499,31481879924.877895
2019-07-02,2019-07-03,295.22787591,297.247730844,274.581907347,291.564217712,9552846211.051733,30504365191.038284
2019-07-01,2019-07-02,293.060091993,302.931683337,281.594839659,295.639070847,9390017410.5035,31279214158.405327
2019-06-30,2019-07-01,323.761967253,327.566771642,292.527566113,293.539243053,9718622169.236181,32916978082.55951
2019-06-29,2019-06-30,313.415928593,325.899339782,297.700688205,325.899339782,9787561297.848698,32918888230.313152
2019-06-28,2019-06-29,297.874134757,314.062068883,295.657978485,312.91087213,12729255820.058699,32673746883.11867
2019-06-27,2019-06-28,340.523670678,346.738238866,281.718814125,296.575143956,15300814430.17657,33657053573.51104
2019-06-26,2019-06-27,318.488813198,365.133005492,317.578493341,340.247155145,12167712763.53695,36118168487.58505
2019-06-25,2019-06-26,311.19094078,319.068641904,309.600232234,319.068641904,8546820059.612828,33380108514.180553
2019-06-24,2019-06-25,309.382983321,312.277163161,301.681150093,310.781704946,8673657038.769304,32913914520.496758
2019-06-23,2019-06-24,310.143457381,317.543398055,306.600972254,309.512858468,9620285110.70027,33270163256.76953
2019-06-22,2019-06-23,296.612653429,314.404866166,295.668878212,310.773131949,11000118279.019684,32709231718.673428
2019-06-21,2019-06-22,273.970501113,296.478655054,273.970501113,295.452210426,8935455819.310596,30698867471.334156
2019-06-20,2019-06-21,270.751698462,275.575098469,269.744937952,273.818805107,6012848992.648495,28937518871.95939
2019-06-19,2019-06-20,266.36289344,271.527800912,265.69439282,270.610859817,6343775039.235912,28698655469.100548
2019-06-18,2019-06-19,274.140674143,274.140674143,264.132903016,266.29705428,6598080080.098415,28644425592.863377
2019-06-17,2019-06-18,270.129561883,275.134649888,268.457393125,273.998857115,7071993752.33036,28975821341.440098
2019-06-16,2019-06-17,270.086699257,279.852019398,267.166275559,270.535119079,6772330213.307558,28997580669.07105
2019-06-15,2019-06-16,264.804453233,272.780302302,263.315481021,269.952220537,6411858788.816692,28470816895.702282
2019-06-14,2019-06-15,257.110575283,266.12865705,255.480333971,264.818907054,6473886574.95765,27536817286.513836
2019-06-13,2019-06-14,262.402261707,262.914379744,256.817123243,256.986374447,6511712419.193263,27770958608.881348
2019-06-12,2019-06-13,246.954904602,261.18188984,245.751453402,261.18188984,5714916374.855132,26815702342.900257
2019-06-11,2019-06-12,247.689620033,248.821636448,240.714096884,246.778559688,5671796117.259338,26107621665.737038
2019-06-10,2019-06-11,234.610052863,247.529575725,232.054494693,247.194385016,6130006834.434282,25632529145.894123
2019-06-09,2019-06-10,246.182881287,246.513117748,232.876143293,234.690603825,5421673854.639995,25676752498.83339
2019-06-08,2019-06-09,251.534700064,252.568123894,244.67376851,246.218021792,5651697472.709681,26469927787.516697
2019-06-07,2019-06-08,249.491179858,253.751808537,246.812234331,252.080143792,6612465716.938997,26590952646.1657
2019-06-06,2019-06-07,248.172070597,249.975790595,240.014588398,249.839789,6113027959.254672,26130205487.90539
2019-06-05,2019-06-06,243.694847107,248.890906902,241.5077559,248.214609199,6980523306.692952,26154491230.350307
2019-06-04,2019-06-05,257.668001935,257.668001935,239.581162743,243.157751049,7652198628.439304,26478563525.21189
2019-06-03,2019-06-04,271.76436943,272.357086215,257.438591948,258.257508624,6724333806.1179085,28360504253.371006
2019-06-02,2019-06-03,267.088627598,273.447713285,266.612368522,272.247528762,6921531482.380159,28734465169.60193
2019-06-01,2019-06-02,269.295825084,274.624605035,265.231022648,267.065963381,7977278887.273548,28613379790.34468
2019-05-31,2019-06-01,257.053334155,269.031774337,251.057172786,268.872962456,10066197447.382662,27644064603.67622
2019-05-30,2019-05-31,269.933545444,286.948593737,251.978257081,258.586218945,9024766264.886787,29378072428.927464
2019-05-29,2019-05-30,271.76871076,274.189479389,265.206323151,269.904302377,7611509034.926825,28737195215.449913
2019-05-28,2019-05-29,273.747627395,276.692420114,268.002941545,271.804517589,9193517531.537848,28880334979.975773
2019-05-27,2019-05-28,269.491698904,280.485326615,264.927658062,274.717630352,8454225694.566435,28730980016.45436
2019-05-26,2019-05-27,253.596538774,270.487784868,249.139787579,269.353205774,6384285254.779485,27034069109.817425
2019-05-25,2019-05-26,250.623575882,258.341652411,249.706581449,253.816992451,7236795924.58195,26909798804.536057
2019-05-24,2019-05-25,247.329242216,254.808462816,244.667159287,250.330177372,7657291391.191092,26586715846.409416
2019-05-23,2019-05-24,246.842991405,249.539810075,234.900204309,246.866845806,8055606331.6016655,25826257568.773674
2019-05-22,2019-05-23,255.27869153,258.30718767,246.169903451,247.19120238,7524015000.205362,27029114500.33113
2019-05-21,2019-05-22,252.715577594,262.837281224,249.214644379,255.977123406,7227460884.63441,26932522152.233753
2019-05-20,2019-05-21,261.323694843,261.323694843,243.681580581,252.282618621,8214496301.578884,26632268732.399776
2019-05-19,2019-05-20,236.295156731,263.866037083,236.057787669,261.841761142,8863725635.89,26949493951.067112
2019-05-18,2019-05-19,245.485760945,248.311153203,235.80910823,236.728730879,10337451488.453962,25470169530.337753
2019-05-17,2019-05-18,265.348810976,267.414955317,228.935803219,244.621243469,14089565313.859941,25500894255.704464
2019-05-16,2019-05-17,246.760976628,276.329590105,246.615421427,264.952906216,14704896429.250452,27709265576.141773
2019-05-15,2019-05-16,217.80313829,247.565865936,217.80313829,247.202506362,11013751391.447033,24589707328.33245
2019-05-14,2019-05-15,196.241021142,219.182154143,195.573200162,218.766641998,10296656313.320494,21967976431.987938
2019-05-13,2019-05-14,189.134083802,204.832592569,187.261238023,196.477639308,8403670327.855333,20633928401.735645
2019-05-12,2019-05-13,194.239332432,202.834124251,184.771842607,188.532310281,10649499828.124598,20361761123.477985
2019-05-11,2019-05-12,173.892853438,204.176109957,173.892853438,195.862576256,8390736884.632514,19842349128.427994
2019-05-10,2019-05-11,171.153150732,176.233474193,169.969563116,173.85110531,5143540355.959924,18418992687.34407
2019-05-09,2019-05-10,171.099283217,172.966439695,167.656815604,171.149529997,4315110648.550539,18061087994.515995
2019-05-08,2019-05-09,169.882356609,171.963250841,166.837490937,171.141397878,4660471000.092352,18008689958.112095
2019-05-07,2019-05-08,172.720634325,180.647468688,170.177620895,170.177620895,6194012949.402336,18655746504.978336
2019-05-06,2019-05-07,162.945263363,175.783079298,160.11906094,173.260101257,4877656549.604196,17660496003.82659
2019-05-05,2019-05-06,163.425175699,164.599395255,160.213056187,163.047533521,4810462148.168879,17276155885.80895
2019-05-04,2019-05-05,166.9838685,169.937872098,161.356855656,163.399770188,5328014652.967513,17437242140.04082
2019-05-03,2019-05-04,161.703813523,169.847522344,160.285627384,167.012910462,5058596058.361498,17552010031.10267
2019-05-02,2019-05-03,160.628976225,162.767904558,152.460292298,161.867482469,3996835915.337539,17081958194.27749
2019-05-01,2019-05-02,160.871294481,162.47759843,159.202815123,160.619952603,4464409319.353016,17017359114.688751
2019-04-30,2019-05-01,155.424437838,161.17293717,155.144487372,160.752567803,4851252609.452793,16751623685.449041
2019-04-29,2019-04-30,158.047375535,159.231175747,153.539933961,155.44586689,4259256041.666502,16578188841.635794
2019-04-28,2019-04-29,158.967797294,160.134563462,156.922902299,158.054983807,4119006403.646242,16826290385.112823
2019-04-27,2019-04-28,156.584212653,161.108327943,156.05367634,159.009439141,4773705622.529203,16699171846.361673
2019-04-26,2019-04-27,155.40673443,157.584506002,151.84056167,156.350327721,6028505499.51526,16439618313.538034
2019-04-25,2019-04-26,167.198857613,167.442634654,155.271495465,155.271495465,5200875570.157837,17461767602.536453
2019-04-24,2019-04-25,172.455043451,172.834814552,163.251462317,167.089927443,5739301122.120239,17769606520.38945
2019-04-23,2019-04-24,173.482987701,178.411578683,171.875575228,172.660488083,5368332860.585645,18519897509.128086
2019-04-22,2019-04-23,171.369345349,174.002004804,170.38677381,173.337855257,4734656562.923041,18206007697.26197
2019-04-21,2019-04-22,175.422007971,175.904511689,169.2016153,171.696227564,4664753305.748374,18202549426.069458
2019-04-20,2019-04-21,174.860855679,177.250340482,173.480841147,175.282925598,4891869028.842463,18517416069.280098
2019-04-19,2019-04-20,174.901697222,175.010126063,171.873865315,174.800910082,5053026462.106118,18383498908.22196
2019-04-18,2019-04-19,168.402685205,176.325866955,168.036023243,174.767110057,4994550596.68359,18337142945.96993
2019-04-17,2019-04-18,169.485605304,170.759334804,167.288903072,168.445130113,4252171914.2716227,17790571971.150105
2019-04-16,2019-04-17,163.085244571,169.793895831,162.671354896,169.793895831,4349635507.000788,17473626025.867065
2019-04-15,2019-04-16,169.163170604,169.963841733,160.850288433,163.264291313,4231083043.089738,17654815289.0984
2019-04-14,2019-04-15,165.479958387,169.620756155,163.869787636,169.069363082,3662600531.8076153,17484818380.59664
2019-04-13,2019-04-14,164.402745439,167.274592504,164.170793426,165.567586328,4245773715.7983813,17485776237.253403
2019-04-12,2019-04-13,165.172654087,167.61433627,161.803989521,164.693392602,5576125380.280075,17475050810.49663
2019-04-11,2019-04-12,177.828382986,177.828382986,163.335004388,165.450442334,6677513665.445187,17822966784.916256
2019-04-10,2019-04-11,176.862647908,183.965765129,175.807970421,177.377536859,6084320690.463292,19054505628.165543
2019-04-09,2019-04-10,181.011086541,181.011086541,176.097700688,176.963820387,6723283535.222396,18807179811.370438
2019-04-08,2019-04-09,175.472395534,185.725567697,174.613551544,181.482214525,7941262216.304368,19128037721.279606
2019-04-07,2019-04-08,166.448010311,176.305880727,165.722513091,175.463390352,5998646150.940531,17859931574.258965
2019-04-06,2019-04-07,165.567935297,172.555867663,162.103723467,166.254616443,5391018667.036327,17486819353.712498
2019-04-05,2019-04-06,158.35535822,167.022381759,157.809824888,165.594467543,6309018614.737087,17204877177.68287
2019-04-04,2019-04-05,161.563909356,164.647903977,155.158331487,158.379153286,8500528814.400275,16965944621.701258
2019-04-03,2019-04-04,164.490174764,177.348330145,156.910505122,161.198792552,8949938751.66271,17859878670.451973
2019-04-02,2019-04-03,143.319093435,166.049938277,143.254416199,164.613354489,5778739533.082408,16187664539.83531
2019-04-01,2019-04-02,144.9115312,145.83403996,142.491735592,143.489694745,3481323393.9329267,15234486011.039274
2019-03-31,2019-04-01,144.404464994,145.262660479,143.142979874,145.169103527,3395872551.3448877,15186136102.004448
2019-03-30,2019-03-31,144.003507819,146.205791789,143.357910039,144.338098331,4090730543.602183,15212704239.429844
2019-03-29,2019-03-30,139.243814672,144.012234006,138.659799043,143.940214409,3568558515.196274,14881551531.130798
2019-03-28,2019-03-29,140.220084013,140.220084013,138.424935313,139.235621895,3691726013.79134,14704623068.856512
2019-03-27,2019-03-28,135.448379199,140.675041893,135.388617237,140.446810742,3798999620.4559064,14616212939.259243
2019-03-26,2019-03-27,135.111461713,135.938443683,134.313024959,135.355500611,3199827792.0930853,14257365163.864532
2019-03-25,2019-03-26,137.318737624,137.891075788,133.95121727,135.18957596,3003064758.281174,14387471161.568933
2019-03-24,2019-03-25,138.385737578,140.003850765,136.752650015,137.354462827,2829391900.5308356,14512392043.179184
2019-03-23,2019-03-24,137.074536339,139.115019605,136.902022838,138.383490819,2999056674.3347187,14531879114.333307
2019-03-22,2019-03-23,136.354938794,138.003225007,136.146085524,137.160412104,3313013222.062026,14452124732.738647
2019-03-21,2019-03-22,140.3753152,140.905951943,136.010511183,136.472938991,3331529232.175447,14614344963.501732
2019-03-20,2019-03-21,139.223933284,140.538599688,137.556042346,140.501514711,3183007323.385169,14621491175.538498
2019-03-19,2019-03-20,138.76529729,140.063986416,138.278030106,139.321610503,3169520414.3767657,14653436511.825642
2019-03-18,2019-03-19,139.239048387,141.597551108,137.990197496,138.999489854,3288358928.248401,14653575236.266567
2019-03-17,2019-03-18,141.578956392,141.578956392,138.329711863,139.183734623,3119091782.1273866,14693386328.53085
2019-03-16,2019-03-17,137.153160672,143.833034781,137.153160672,141.776911779,3886132351.688901,14863342633.491264
2019-03-15,2019-03-16,132.851043315,137.794749612,132.851043315,136.624522504,3679339831.1566086,14224316370.840158
2019-03-14,2019-03-15,132.954582033,134.464142941,132.043723317,132.910201603,3272754082.9561386,13983024790.133982
2019-03-13,2019-03-14,134.277441913,134.277441913,132.468068042,132.862576858,3394763231.26127,14010890704.736063
2019-03-12,2019-03-13,132.948631968,135.180748835,131.175845753,134.246348882,3797863100.021549,14045900816.794188
2019-03-11,2019-03-12,134.92754534,135.438215591,131.814722231,132.752646274,3360866574.774294,14050581724.205975
2019-03-10,2019-03-11,136.944172498,137.044416127,134.308934557,135.280756194,3506562930.6438975,14243614417.763494
2019-03-09,2019-03-10,134.154222373,137.96071704,133.810289894,136.854546765,3687813182.224435,14333561142.702028
2019-03-08,2019-03-09,137.333764397,138.261380073,132.657107482,134.166461224,3327505390.344035,14358878337.68722
2019-03-07,2019-03-08,137.908886304,139.577335885,136.476565105,137.282342918,3420718743.021457,14500751712.525871
2019-03-06,2019-03-07,136.739478862,138.986005604,135.113890272,137.928755566,4019349632.798695,14427088459.532148
2019-03-05,2019-03-06,127.214491284,137.419175771,126.802660875,136.39870582,3435325501.429504,13843854592.688683
2019-03-04,2019-03-05,133.246701454,134.812376766,125.679887773,127.157946105,3219195831.518332,13484281407.927557
2019-03-03,2019-03-04,133.409980543,135.420600278,132.079263129,133.461495772,2834338008.67002,14086451187.982342
2019-03-02,2019-03-03,135.677566445,136.143300232,131.510868632,133.523797063,2870342896.298243,14085736902.277481
2019-03-01,2019-03-02,136.492690456,137.970391904,135.48572131,135.648618548,3155305081.1659694,14348716038.963352
2019-02-28,2019-03-01,135.859879739,138.404724822,135.347200363,136.621379097,3773429412.957731,14392773361.99663
2019-02-27,2019-02-28,137.507269081,140.581093066,131.567335385,135.830964098,3041459964.848482,14435122002.925894
2019-02-26,2019-02-27,139.451640045,139.543664123,136.087250636,137.516299777,3546778404.060768,14448206784.978436
2019-02-25,2019-02-26,134.886144096,142.110099708,134.707221437,139.507554952,4884696183.350093,14619979385.327518
2019-02-24,2019-02-25,158.167847159,164.545645747,136.399004297,136.399004297,4482864702.334133,16104292103.446041
2019-02-23,2019-02-24,147.78232788,158.629508087,146.315467238,157.979124503,3111615075.168036,15762723878.37987
2019-02-22,2019-02-23,144.194640495,148.133683916,141.971063404,147.950320042,2692896891.436508,15284520961.661285
2019-02-21,2019-02-22,146.504144556,146.781148767,142.376011301,143.88504113,2888730852.2994833,15119306071.131264
2019-02-20,2019-02-21,143.019193973,147.123666699,140.409925147,146.580005871,3153860002.042667,15084206597.140835
2019-02-19,2019-02-20,144.163545136,147.971227268,142.81862189,143.000486666,3730183250.789848,15277501085.447136
2019-02-18,2019-02-19,132.412987405,146.387483445,131.637329136,144.083050937,3149732055.6377926,14618016139.44866
2019-02-17,2019-02-18,121.99205039,133.181124288,121.99205039,132.742859411,1651482832.2037444,13108003602.825459
2019-02-16,2019-02-17,121.377717573,123.950545276,121.266201605,122.204996716,1568200890.8192818,12823337030.043
2019-02-15,2019-02-16,120.134896256,123.121613302,120.083201383,121.379346922,1644181229.3095605,12711438781.915792
2019-02-14,2019-02-15,121.227727339,123.408879473,120.212698531,120.311253998,2023629297.2071369,12732648563.443575
2019-02-13,2019-02-14,121.484333687,124.629247738,120.530282206,121.318915972,2025110848.5540957,12774386040.832483
2019-02-12,2019-02-13,120.369014072,122.484545881,118.372711962,121.574635155,1783731348.4490042,12594604579.785915
2019-02-11,2019-02-12,124.184720864,124.184720864,119.07914996,120.32493016,1929140742.7532148,12618644325.829926
2019-02-10,2019-02-11,118.718312159,124.42594857,116.097984916,124.42594857,1571836615.530898,12352114121.150076
2019-02-09,2019-02-10,118.36438929,120.024409016,117.211669137,118.937222914,2134300361.4435751,12393389012.907967
2019-02-08,2019-02-09,104.112957473,121.222104169,103.595408671,118.496899614,1615769141.2341454,11498561517.858582
2019-02-07,2019-02-08,104.737241481,105.500475096,102.714776603,103.992661751,1366267189.162889,10947940365.427553
2019-02-06,2019-02-07,107.384633525,107.513053709,102.66112489,104.74113199,1460412140.5773447,10883934061.219507
2019-02-05,2019-02-06,107.416367978,108.204781548,106.041001326,107.230338263,1424517638.168336,11228287339.315714
2019-02-04,2019-02-05,107.134784094,108.801675439,106.834841788,107.591711784,1405281072.2425253,11252763946.112822
2019-02-03,2019-02-04,110.037611396,110.547436989,106.129726865,107.141593847,1342594001.192098,11328230898.556253
2019-02-02,2019-02-03,107.082568139,110.164969475,106.463653332,110.164969475,1285078414.4847364,11243207420.003883
2019-02-01,2019-02-02,106.718377289,107.920124157,104.436728796,107.362361814,1429073741.0028377,11120281570.14468
2019-01-31,2019-02-01,108.545703966,110.444129673,106.145598941,106.651343292,1599892821.6337695,11281306480.68472
2019-01-30,2019-01-31,105.445737801,109.589602137,104.622633646,108.633972688,1557630267.4603288,11202460231.995308
2019-01-29,2019-01-30,106.346606913,106.812279095,103.624051369,105.482331905,1757342922.2691438,11027619399.78258
2019-01-28,2019-01-29,112.989435,113.32588143,102.616443702,106.31658172,1767739978.486884,11181465185.775179
2019-01-27,2019-01-28,116.069521629,116.240869863,113.127669113,113.155774111,1456026371.7959633,12020890198.114567
2019-01-26,2019-01-27,116.046435412,117.809381082,115.869947492,116.109853589,1450181874.888547,12197252003.429045
2019-01-25,2019-01-26,117.554951605,117.816120842,115.705472756,115.983144217,1440967429.8410373,12192446279.744856
2019-01-24,2019-01-25,117.974298342,118.574541198,116.253427572,117.510254196,1479354784.8299544,12260562978.112135
2019-01-23,2019-01-24,119.08192341,120.976954713,116.790253474,117.956575377,1550348613.198577,12422052866.870953
2019-01-22,2019-01-23,118.223510982,120.352495298,114.425413817,119.210222654,1689532484.4199374,12373656811.184216
2019-01-21,2019-01-22,118.745562313,122.228495614,116.139194406,118.091292059,1925177416.6819813,12344129975.73696
2019-01-20,2019-01-21,124.659184905,124.960016876,117.912749681,118.831487311,2112369823.4152548,12702948092.686565
2019-01-19,2019-01-20,120.811562077,126.273895512,120.811562077,124.880216971,1843914504.5272326,12912719549.584946
2019-01-18,2019-01-19,124.066443131,124.228632703,120.111611332,120.6617994,1879225864.9937499,12770017886.280836
2019-01-17,2019-01-18,123.801700857,124.470465379,120.958459609,124.134497967,2054761547.690753,12829077741.625784
2019-01-16,2019-01-17,122.360445245,128.174386633,121.722813172,123.977412156,2316121239.7872787,12938761508.133974
2019-01-15,2019-01-16,129.354692944,130.652494919,120.457231536,122.406386708,2226526615.9393663,13343573653.926512
2019-01-14,2019-01-15,117.00382997,131.110116857,117.00382997,129.547725671,1954458503.612276,12762336253.08096
2019-01-13,2019-01-14,126.617622787,126.748179915,116.232979374,117.154064216,1546456642.2125654,12866093633.615969
2019-01-12,2019-01-13,127.868005986,128.828390519,125.85160593,126.48553033,1838285009.7401636,13324869608.473242
2019-01-11,2019-01-12,128.15206475,129.990422645,124.627389553,127.347593714,2439262060.5631547,13347572422.51219
2019-01-10,2019-01-11,150.658739845,151.704799537,125.704168572,128.714287577,2308224297.747942,14270710423.295036
2019-01-09,2019-01-10,150.379547266,153.636168366,149.970363272,150.77283622,1960519138.4122663,15818901609.674765
2019-01-08,2019-01-09,152.095784336,153.403174271,148.859885572,150.386527665,2013179883.7257843,15724542524.514578
2019-01-07,2019-01-08,157.665369326,158.420175035,151.201309723,151.884409072,2523270426.240165,16106642166.918512
2019-01-06,2019-01-07,156.760898921,160.11818086,152.709489271,157.770383073,2676833608.1251955,16210971858.075766
2019-01-05,2019-01-06,155.435074624,161.781132301,153.080284429,157.270837228,3018437389.423015,16543757449.398659
2019-01-04,2019-01-05,149.573470072,157.239448512,148.249833564,155.591278361,2620928857.314551,15916923586.660295
2019-01-03,2019-01-04,155.091626193,155.771915067,147.297074686,149.493905554,2579074392.2917185,15773702814.221792
2019-01-02,2019-01-03,140.894425918,157.063783707,140.73742032,155.898413782,2263167764.1621857,15436018865.57302
2019-01-01,2019-01-02,133.155919101,141.305604548,132.76093647,140.550014675,1710779199.3573494,14154722972.54676
2018-12-31,2019-01-01,139.788242193,140.054254262,132.259592003,133.260312526,1886464174.3731813,14188655608.769304
2018-12-30,2018-12-31,136.906455788,140.436882824,133.627898798,139.700316238,2445660991.054114,14311540541.241407
2018-12-29,2018-12-30,137.837950708,146.478701865,134.083429127,138.964128886,2640124941.4670568,14328676480.08112
2018-12-28,2018-12-29,116.314263652,137.697558304,115.247908536,136.461602694,2119176444.7060041,12834457477.243357
2018-12-27,2018-12-28,131.528288288,132.111772912,115.744726921,116.459195607,1939609514.4601755,12951157412.463037
2018-12-26,2018-12-27,129.444301346,136.219679208,125.841786141,131.214671728,2375531057.6905565,13581327930.6862
2018-12-25,2018-12-26,139.926195635,140.011043123,123.994469234,128.613865793,2970830198.121985,13411262279.248747
2018-12-24,2018-12-25,130.290754455,157.354088028,130.290754455,138.792608833,3237647931.0298486,15087862663.190432
2018-12-23,2018-12-24,115.838412722,132.374118271,115.838412722,130.386511407,2572839962.94453,13334099174.73439
2018-12-22,2018-12-23,108.676450053,115.640995458,106.85463687,115.640995458,1772395075.8989222,11512578144.569502
2018-12-21,2018-12-22,115.415687045,118.910000734,106.873573732,108.875011289,2272403172.62244,11744266739.430454
2018-12-20,2018-12-21,100.027729362,115.844795921,99.873856219,115.467201978,1991320986.106187,11181152193.874685
2018-12-19,2018-12-20,100.614292112,107.287412634,99.752302595,100.202581079,1904154585.7194219,10699624622.111013
2018-12-18,2018-12-19,94.413219018,100.562610039,92.138408261,100.41540948,1554229107.2522264,9774794621.401804
2018-12-17,2018-12-18,85.505562702,96.225599383,85.414294543,94.428177139,1124022982.9963515,9272565824.240953
2018-12-16,2018-12-17,84.383205466,87.609466566,84.383205466,85.464172747,987327768.6255012,8982134746.332245
2018-12-15,2018-12-16,84.262765117,85.388463374,82.40942563,84.403622982,1019840144.6059415,8727698064.726158
2018-12-14,2018-12-15,86.628018785,87.282589569,83.125567084,84.248953488,1135480895.7207065,8909845922.500818
2018-12-13,2018-12-14,90.300994819,91.31245142,85.67164223,86.460349336,1042971043.7159841,9274849824.175121
2018-12-12,2018-12-13,88.127673501,91.64550798,87.275854541,90.269542305,1243068789.547599,9306758361.480608
2018-12-11,2018-12-12,90.596653634,91.819637365,86.9014221,88.003823606,1170265913.5424683,9226118747.196959
2018-12-10,2018-12-11,94.121159831,95.364059142,89.300710786,90.632666894,1316699648.387462,9521444939.843754
2018-12-09,2018-12-10,91.319465531,98.648954406,90.107129006,94.205929927,1407856197.6988769,9659445372.518185
2018-12-08,2018-12-09,93.526952816,97.634774307,85.858205992,91.733175226,1643177151.054266,9430951389.015205
2018-12-07,2018-12-08,91.557239772,96.035746773,83.414237679,93.104053065,1783558319.422962,9111492772.687855
2018-12-06,2018-12-07,102.876640959,104.422224849,91.628068037,91.628068037,1543625269.8780808,10398736935.599506
2018-12-05,2018-12-06,110.390896557,110.822357892,102.973949689,102.973949689,1285323668.5973654,11111974917.806223
2018-12-04,2018-12-05,109.214833035,113.360783434,107.863781976,110.324944922,1268020896.1510193,11490374543.821125
2018-12-03,2018-12-04,116.873615161,116.996180835,108.123303027,109.190722802,1208557803.9987586,11634635696.871113
2018-12-02,2018-12-03,118.659184597,120.363424378,116.44932717,116.716256075,1306527884.3148732,12193607224.304718
2018-12-01,2018-12-02,113.779004971,120.215350563,111.878900214,118.69005809,1526268999.2371264,12050524753.120234
2018-11-30,2018-12-01,118.347137369,119.740526736,112.141707755,113.605575732,1525135034.5359044,11986426776.52961
2018-11-29,2018-11-30,122.531072752,123.540464594,115.700239875,118.204595967,1790181536.9299989,12374905049.782139
2018-11-28,2018-11-29,110.558662828,125.487780825,110.558662828,122.367007666,1893211802.757292,12094857894.39594
2018-11-27,2018-11-28,109.118667676,112.25614081,103.084653652,110.416370553,1649020217.5301347,11064331891.052603
2018-11-26,2018-11-27,116.307967573,118.353624222,105.982564053,109.045261321,1753267538.1501122,11649250163.890633
2018-11-25,2018-11-26,113.769746939,118.830866275,101.796092575,116.589998161,1764555937.2297678,11385650206.035269
2018-11-24,2018-11-25,124.537802411,128.511145551,112.209927418,114.135251965,1342436024.9356327,12743525146.453606
2018-11-23,2018-11-24,126.284070967,127.409713128,120.645458647,124.741107908,1572704411.7563164,12799849091.269108
2018-11-22,2018-11-23,136.847377057,138.068053473,127.589288881,127.589288881,1636099258.4251084,13820598178.214207
2018-11-21,2018-11-22,132.333563088,140.951598087,126.514828661,137.108088758,2551877652.63666,13891212278.688927
2018-11-20,2018-11-21,149.755290826,152.268956217,126.732191028,132.706500402,2536765871.770768,14457931960.967564
2018-11-19,2018-11-20,178.320372883,178.499126282,147.714178856,150.557750073,1864120447.733283,16581351087.28853
2018-11-18,2018-11-19,176.912919937,180.455419905,176.78906228,177.91109371,1445180402.9572804,18378784724.39598
2018-11-17,2018-11-18,176.500269574,177.431489056,175.078414538,176.807292827,1567509034.6159341,18189448008.78382
2018-11-16,2018-11-17,182.139542777,182.963226323,174.165529821,176.323288275,1900410345.1501842,18509249075.801716
2018-11-15,2018-11-16,183.279001661,185.232244659,170.636750463,182.015270738,2659668412.6429296,18472005403.07362
2018-11-14,2018-11-15,206.915457211,207.696161935,174.163654735,182.275778151,1602919926.94559,20373201240.9868
2018-11-13,2018-11-14,210.035810704,210.042006817,206.579429117,207.266936794,1180406434.6734567,21495728646.820515
2018-11-12,2018-11-13,211.462982034,212.62413836,208.749738239,209.916327246,1241211074.9985888,21758534170.16467
2018-11-11,2018-11-12,212.078548286,212.616286566,209.277845846,211.590292344,1202939246.2578251,21795832827.51933
2018-11-10,2018-11-11,209.988910271,213.533649499,209.88376908,211.936185081,1254392662.6588717,21847194289.606052
2018-11-09,2018-11-10,212.742132154,213.874103225,208.806763027,210.180699716,1448285590.2135742,21802733762.46064
