,date,instrument,ROE,Free_Cash_Flow,PE_TTM,market_cap,amount,open,close
495728,2022/7/12,600309.SHA,7.5543,-8125438976,12.412005,2.90458E+11,766166675,3619.4502,3670.6353
495729,2022/7/13,600309.SHA,7.5543,-8125438976,12.410664,2.90427E+11,609173053,3662.3027,3670.2383
495730,2022/7/14,600309.SHA,7.5543,-8125438976,12.275152,2.87255E+11,629002130,3669.4448,3630.1633
495731,2022/7/15,600309.SHA,7.5543,-8125438976,12.049747,2.81981E+11,1252901477,3606.7532,3563.504
495732,2022/7/18,600309.SHA,7.5543,-8125438976,12.366387,2.8939E+11,806814943,3567.075,3657.1445
495733,2022/7/19,600309.SHA,7.5543,-8125438976,12.197334,2.85434E+11,904676666,3664.2866,3607.15
495734,2022/7/20,600309.SHA,7.5543,-8125438976,12.006814,2.80976E+11,1335607519,3625.4019,3550.807
495735,2022/7/21,600309.SHA,7.5543,-8125438976,11.726399,2.74414E+11,1451445780,3550.807,3467.8794
495736,2022/7/22,600309.SHA,7.5543,-8125438976,11.644556,2.72499E+11,1113118212,3491.6863,3443.6755
495737,2022/7/25,600309.SHA,7.5543,-8125438976,11.572105,2.70803E+11,540035255,3439.311,3422.2493
495738,2022/7/26,600309.SHA,7.5543,-8125438976,11.640532,2.72404E+11,492918126,3448.0403,3442.4854
495739,2022/7/27,600309.SHA,7.5543,-8125438976,11.437936,2.67663E+11,871529998,3442.4854,3382.571
495740,2022/7/28,600309.SHA,7.5543,-8125438976,11.424519,2.67349E+11,886336730,3383.7615,3378.6033
495741,2022/7/29,600309.SHA,14.9131,5359804928,12.222327,2.62797E+11,1244753862,3408.3618,3321.0698
495742,2022/8/1,600309.SHA,14.9131,5359804928,11.984305,2.57679E+11,1594145020,3321.0698,3256.3943
495743,2022/8/2,600309.SHA,14.9131,5359804928,11.828058,2.54319E+11,1053055403,3249.649,3213.9385
495744,2022/8/3,600309.SHA,14.9131,5359804928,11.798853,2.53692E+11,954401719,3213.5417,3206.003
495745,2022/8/4,600309.SHA,14.9131,5359804928,11.78279,2.53346E+11,940960011,3213.9385,3201.6382
495746,2022/8/5,600309.SHA,14.9131,5359804928,12.020812,2.58464E+11,707062007,3201.2415,3266.3137
495747,2022/8/8,600309.SHA,14.9131,5359804928,11.933196,2.5658E+11,858499158,3273.4558,3242.5068
495748,2022/8/9,600309.SHA,14.9131,5359804928,11.918594,2.56266E+11,655117963,3242.5068,3238.539
495749,2022/8/10,600309.SHA,14.9131,5359804928,11.946339,2.56863E+11,780352133,3241.7134,3246.078
495750,2022/8/11,600309.SHA,14.9131,5359804928,12.169758,2.61666E+11,1011066666,3246.078,3306.7856
495751,2022/8/12,600309.SHA,14.9131,5359804928,12.831253,2.7589E+11,2526324757,3312.3406,3486.528
495752,2022/8/15,600309.SHA,14.9131,5359804928,12.857537,2.76455E+11,1607588218,3479.386,3493.6702
495753,2022/8/16,600309.SHA,14.9131,5359804928,12.615135,2.71243E+11,1200878047,3518.6675,3427.8042
495754,2022/8/17,600309.SHA,14.9131,5359804928,12.558186,2.70018E+11,810351507,3420.2654,3412.3298
495755,2022/8/18,600309.SHA,14.9131,5359804928,12.4107,2.66847E+11,767175773,3422.2493,3372.2546
495756,2022/8/19,600309.SHA,14.9131,5359804928,12.394637,2.66502E+11,554120002,3345.6704,3367.8901
495757,2022/8/22,600309.SHA,14.9131,5359804928,13.048831,2.80568E+11,1696775567,3356.7803,3545.6487
495758,2022/8/23,600309.SHA,14.9131,5359804928,13.270789,2.8534E+11,1716739597,3567.4717,3605.9597
495759,2022/8/24,600309.SHA,14.9131,5359804928,12.996262,2.79437E+11,1179939117,3600.4048,3531.3645
495760,2022/8/25,600309.SHA,14.9131,5359804928,13.067814,2.80976E+11,1055025433,3551.6003,3550.807
495761,2022/8/26,600309.SHA,14.9131,5359804928,12.948073,2.78401E+11,883773828,3563.504,3518.2708
495762,2022/8/29,600309.SHA,14.9131,5359804928,12.821031,2.7567E+11,1444580583,3482.957,3483.7507
495763,2022/8/30,600309.SHA,14.9131,5359804928,12.915948,2.77711E+11,1088151998,3471.4504,3509.5415
495764,2022/8/31,600309.SHA,14.9131,5359804928,12.933471,2.78087E+11,1589016590,3452.4048,3514.303
495765,2022/9/1,600309.SHA,14.9131,5359804928,12.866299,2.76643E+11,781522312,3515.4932,3496.0508
495766,2022/9/2,600309.SHA,14.9131,5359804928,12.696909,2.73001E+11,698714895,3502.0027,3450.0242
495767,2022/9/5,600309.SHA,14.9131,5359804928,12.945152,2.78339E+11,1079626572,3478.1956,3517.477
495768,2022/9/6,600309.SHA,14.9131,5359804928,13.361325,2.87287E+11,1773013205,3566.2815,3630.56
495769,2022/9/7,600309.SHA,14.9131,5359804928,13.21822,2.8421E+11,1150881747,3618.6567,3591.6755
495770,2022/9/8,600309.SHA,14.9131,5359804928,13.435798,2.88888E+11,1185617548,3610.721,3650.7961
495771,2022/9/9,600309.SHA,14.9131,5359804928,13.96149,3.00191E+11,2111686329,3663.4932,3793.6377
495772,2022/9/13,600309.SHA,14.9131,5359804928,13.580363,2.91996E+11,1657007306,3792.4475,3690.0776
495773,2022/9/14,600309.SHA,14.9131,5359804928,13.340881,2.86847E+11,1164987814,3647.6218,3625.0051
495774,2022/9/15,600309.SHA,14.9131,5359804928,13.361325,2.87287E+11,1135770388,3624.6084,3630.56
495775,2022/9/16,600309.SHA,14.9131,5359804928,13.197777,2.8377E+11,987074637,3616.276,3586.1206
495776,2022/9/19,600309.SHA,14.9131,5359804928,13.340881,2.86847E+11,957107027,3605.9597,3625.0051
495777,2022/9/20,600309.SHA,14.9131,5359804928,13.076575,2.81164E+11,842371230,3622.6245,3553.1875
495778,2022/9/21,600309.SHA,14.9131,5359804928,12.841475,2.76109E+11,1354408021,3531.3645,3489.3057
495779,2022/9/22,600309.SHA,14.9131,5359804928,12.857537,2.76455E+11,797862243,3467.8794,3493.6702
495780,2022/9/23,600309.SHA,14.9131,5359804928,12.81519,2.75544E+11,714058087,3493.2734,3482.1636
495781,2022/9/26,600309.SHA,14.9131,5359804928,12.745098,2.74037E+11,661704418,3451.6113,3463.118
495782,2022/9/27,600309.SHA,14.9131,5359804928,12.800588,2.7523E+11,727065613,3463.9114,3478.1956
495783,2022/9/28,600309.SHA,14.9131,5359804928,12.715893,2.73409E+11,935462391,3526.603,3455.1824
495784,2022/9/29,600309.SHA,14.9131,5359804928,13.067814,2.80976E+11,1180901616,3499.225,3550.807
495785,2022/9/30,600309.SHA,14.9131,5359804928,13.44894,2.89171E+11,1406135800,3592.0723,3654.3672
495786,2022/10/10,600309.SHA,14.9131,5359804928,13.132065,2.82357E+11,1041592071,3652.3833,3568.2654
495787,2022/10/11,600309.SHA,14.9131,5359804928,13.546778,2.91274E+11,1187887660,3533.3484,3680.9514
495788,2022/10/12,600309.SHA,14.9131,5359804928,13.755593,2.95764E+11,1445915841,3676.587,3737.6914
495789,2022/10/13,600309.SHA,14.9131,5359804928,13.578903,2.91965E+11,1003640185,3689.6807,3689.6807
495790,2022/10/14,600309.SHA,14.9131,5359804928,13.494208,2.90144E+11,866729820,3719.8362,3666.6675
495791,2022/10/17,600309.SHA,14.9131,5359804928,13.535095,2.91023E+11,618087128,3664.2866,3677.7773
495792,2022/10/18,600309.SHA,14.9131,5359804928,13.273709,2.85403E+11,1114808316,3657.1445,3606.7532
495793,2022/10/19,600309.SHA,14.9131,5359804928,12.486632,2.6848E+11,2091522602,3606.3564,3392.8875
495794,2022/10/20,600309.SHA,14.9131,5359804928,12.654562,2.7209E+11,1435878352,3372.6516,3438.5173
495795,2022/10/21,600309.SHA,14.9131,5359804928,12.619516,2.71337E+11,804813591,3438.5173,3428.9946
495796,2022/10/24,600309.SHA,14.9131,5359804928,12.565487,2.70175E+11,1257651609,3411.9329,3414.3137
495797,2022/10/25,600309.SHA,19.096,-3259633408,14.00831,2.62169E+11,1796945820,3243.6973,3313.134
495798,2022/10/26,600309.SHA,19.096,-3259633408,13.817059,2.5859E+11,1344360272,3308.3728,3267.901
495799,2022/10/27,600309.SHA,19.096,-3259633408,13.946238,2.61007E+11,1008993052,3256.791,3298.4531
495800,2022/10/28,600309.SHA,19.096,-3259633408,13.790216,2.58087E+11,972413455,3301.2307,3261.5525
495801,2022/10/31,600309.SHA,19.096,-3259633408,13.48153,2.5231E+11,1149969188,3235.7615,3188.5444
495802,2022/11/1,600309.SHA,19.096,-3259633408,13.6811695,2.56046E+11,1434841402,3174.2603,3235.7615
495803,2022/11/2,600309.SHA,19.096,-3259633408,13.721433,2.568E+11,1134365045,3207.59,3245.2844
495804,2022/11/3,600309.SHA,19.096,-3259633408,13.672782,2.55889E+11,857772244,3269.0913,3233.7776
495805,2022/11/4,600309.SHA,19.096,-3259633408,13.825447,2.58747E+11,1137325811,3213.9385,3269.8848
495806,2022/11/7,600309.SHA,19.096,-3259633408,13.899263,2.60128E+11,938217030,3253.6167,3287.3433
495807,2022/11/8,600309.SHA,19.096,-3259633408,13.785184,2.57993E+11,706409549,3295.6758,3260.362
495808,2022/11/9,600309.SHA,19.096,-3259633408,13.8103485,2.58464E+11,560433451,3263.1396,3266.3137
495809,2022/11/10,600309.SHA,19.096,-3259633408,13.686203,2.56141E+11,523332926,3250.4424,3236.952
495810,2022/11/11,600309.SHA,19.096,-3259633408,14.508247,2.71525E+11,1801229665,3299.6436,3431.3752
495811,2022/11/14,600309.SHA,19.096,-3259633408,14.872295,2.78339E+11,1711832206,3467.8794,3517.477
495812,2022/11/15,600309.SHA,19.096,-3259633408,14.962888,2.80034E+11,1079307518,3515.4932,3538.9033
495813,2022/11/16,600309.SHA,19.096,-3259633408,14.821966,2.77397E+11,711602655,3530.9678,3505.5737
495814,2022/11/17,600309.SHA,19.096,-3259633408,14.877328,2.78433E+11,609368859,3500.0188,3518.6675
495815,2022/11/18,600309.SHA,19.096,-3259633408,14.931013,2.79437E+11,674030403,3526.2063,3531.3645
495816,2022/11/21,600309.SHA,19.096,-3259633408,14.503214,2.71431E+11,886034749,3495.654,3430.185
495817,2022/11/22,600309.SHA,19.096,-3259633408,14.679367,2.74728E+11,719951507,3450.0242,3471.8472
495818,2022/11/23,600309.SHA,19.096,-3259633408,14.509925,2.71557E+11,534657354,3482.957,3431.7722
495819,2022/11/24,600309.SHA,19.096,-3259633408,14.514957,2.71651E+11,580519787,3436.5334,3432.9624
495820,2022/11/25,600309.SHA,19.096,-3259633408,14.746472,2.75984E+11,949366325,3432.169,3487.7185
495821,2022/11/28,600309.SHA,19.096,-3259633408,14.593807,2.73127E+11,874649020,3413.52,3451.6113
495822,2022/11/29,600309.SHA,19.096,-3259633408,15.25312,2.85466E+11,1472235157,3491.6863,3607.5469
495823,2022/11/30,600309.SHA,19.096,-3259633408,15.014895,2.81007E+11,1131337744,3561.9167,3551.2036
495824,2022/12/1,600309.SHA,19.096,-3259633408,15.174271,2.8399E+11,1141576277,3571.0427,3588.898
495825,2022/12/2,600309.SHA,19.096,-3259633408,15.088711,2.82389E+11,608267485,3596.8337,3568.662
495826,2022/12/5,600309.SHA,19.096,-3259633408,15.300095,2.86345E+11,926783428,3637.7021,3618.6567
495827,2022/12/6,600309.SHA,19.096,-3259633408,15.581938,2.9162E+11,1282345860,3590.8818,3685.3162
495828,2022/12/7,600309.SHA,19.096,-3259633408,15.539997,2.90835E+11,910403612,3682.1418,3675.3965
495829,2022/12/8,600309.SHA,19.096,-3259633408,15.5081215,2.90238E+11,810344150,3670.6353,3667.8577
495830,2022/12/9,600309.SHA,19.096,-3259633408,15.669175,2.93252E+11,1638528878,3666.2705,3705.9487
495831,2022/12/12,600309.SHA,19.096,-3259633408,15.234666,2.8512E+11,1200724655,3670.2383,3603.1821
495832,2022/12/13,600309.SHA,19.096,-3259633408,15.291706,2.86188E+11,724347322,3603.1821,3616.6729
495833,2022/12/14,600309.SHA,19.096,-3259633408,15.400753,2.88229E+11,542887626,3629.7666,3642.4636
495834,2022/12/15,600309.SHA,19.096,-3259633408,15.31016,2.86533E+11,655841375,3642.8604,3621.0374
495835,2022/12/16,600309.SHA,19.096,-3259633408,15.333647,2.86973E+11,616269484,3612.308,3626.5923
495836,2022/12/19,600309.SHA,19.096,-3259633408,15.221245,2.84869E+11,881210259,3643.654,3600.0078
495837,2022/12/20,600309.SHA,19.096,-3259633408,15.033349,2.81353E+11,682533830,3571.4395,3555.5684
495838,2022/12/21,600309.SHA,19.096,-3259633408,15.073612,2.82106E+11,528111626,3586.914,3565.091
495839,2022/12/22,600309.SHA,19.096,-3259633408,15.362166,2.87507E+11,930728263,3598.024,3633.3376
495840,2022/12/23,600309.SHA,19.096,-3259633408,14.8991375,2.78841E+11,875344562,3648.0186,3523.8257
501235,2022/1/4,600346.SHA,25.136,-28659760,10.036651,1.63378E+11,665451173,236.54991,237.36807
501236,2022/1/5,600346.SHA,25.136,-28659760,10.274486,1.67249E+11,1335439201,237.36807,242.9929
501237,2022/1/6,600346.SHA,25.136,-28659760,10.663671,1.73584E+11,1762369923,242.9929,252.19717
501238,2022/1/7,600346.SHA,25.136,-28659760,10.421512,1.69642E+11,1870615176,255.67435,246.47008
501239,2022/1/10,600346.SHA,25.136,-28659760,10.352323,1.68516E+11,2566901988,244.93602,244.83376
501240,2022/1/11,600346.SHA,25.136,-28659760,10.624752,1.72951E+11,1875580007,249.12909,251.27675
501241,2022/1/12,600346.SHA,25.136,-28659760,10.983667,1.78793E+11,1860156067,250.66313,259.76514
501242,2022/1/13,600346.SHA,25.136,-28659760,10.983667,1.78793E+11,1283140844,259.76514,259.76514
501243,2022/1/14,600346.SHA,25.136,-28659760,10.572861,1.72106E+11,1274984360,260.2765,250.04951
501244,2022/1/17,600346.SHA,25.136,-28659760,10.417187,1.69572E+11,1136587788,248.31093,246.3678
501245,2022/1/18,600346.SHA,25.136,-28659760,10.516645,1.71191E+11,822684313,245.14056,248.72
501246,2022/1/19,600346.SHA,25.136,-28659760,10.564213,1.71965E+11,991781919,250.04951,249.84497
501247,2022/1/20,600346.SHA,25.136,-28659760,10.404214,1.69361E+11,909110682,247.49277,246.06099
501248,2022/1/21,600346.SHA,25.136,-28659760,10.002056,1.62814E+11,857572086,241.45886,236.54991
501249,2022/1/24,600346.SHA,25.136,-28659760,10.283134,1.6739E+11,683243797,233.78862,243.19745
501250,2022/1/25,600346.SHA,25.136,-28659760,10.092866,1.64293E+11,592548313,240.43616,238.69757
501251,2022/1/26,600346.SHA,25.136,-28659760,10.036651,1.63378E+11,518178847,238.69757,237.36807
501252,2022/1/27,600346.SHA,25.136,-28659760,9.859355,1.60491E+11,485241695,239.41347,233.175
501253,2022/1/28,600346.SHA,25.136,-28659760,10.209621,1.66193E+11,754550225,235.01587,241.45886
501254,2022/2/7,600346.SHA,25.136,-28659760,10.43016,1.69783E+11,695657231,246.98141,246.6746
501255,2022/2/8,600346.SHA,25.136,-28659760,10.304755,1.67742E+11,543729686,246.06099,243.70879
501256,2022/2/9,600346.SHA,25.136,-28659760,10.39989,1.6929E+11,422761604,242.78836,245.95872
501257,2022/2/10,600346.SHA,25.136,-28659760,10.888534,1.77245E+11,1200310857,247.3905,257.5152
501258,2022/2/11,600346.SHA,25.136,-28659760,10.815021,1.76048E+11,977382151,257.5152,255.77663
501259,2022/2/14,600346.SHA,25.136,-28659760,10.879885,1.77104E+11,2032143157,254.24257,257.31067
501260,2022/2/15,600346.SHA,25.136,-28659760,10.987991,1.78864E+11,1036915276,258.947,259.8674
501261,2022/2/16,600346.SHA,25.136,-28659760,10.983667,1.78793E+11,915820188,257.71976,259.76514
501262,2022/2/17,600346.SHA,25.136,-28659760,10.966371,1.78512E+11,712604570,260.78784,259.35605
501263,2022/2/18,600346.SHA,25.136,-28659760,11.234475,1.82876E+11,818824867,259.15152,265.69678
501264,2022/2/21,600346.SHA,25.136,-28659760,11.5112295,1.87381E+11,1284418137,266.10587,272.24203
501265,2022/2/22,600346.SHA,25.136,-28659760,11.519878,1.87522E+11,756331938,272.0375,272.4466
501266,2022/2/23,600346.SHA,25.136,-28659760,11.173936,1.8189E+11,1265887628,272.34433,264.265
501267,2022/2/24,600346.SHA,25.136,-28659760,10.927452,1.77878E+11,994418913,262.83322,258.43564
501268,2022/2/25,600346.SHA,25.136,-28659760,10.910154,1.77596E+11,584118938,260.48102,258.02655
501269,2022/2/28,600346.SHA,25.136,-28659760,10.763129,1.75203E+11,796317192,256.4925,254.54938
501270,2022/3/1,600346.SHA,25.136,-28659760,10.719887,1.74499E+11,685385378,254.54938,253.52669
501271,2022/3/2,600346.SHA,25.136,-28659760,9.794491,1.59436E+11,2585227195,255.163,231.64096
501272,2022/3/3,600346.SHA,25.136,-28659760,9.301523,1.51411E+11,1915700084,230.10692,219.98221
501273,2022/3/4,600346.SHA,25.136,-28659760,9.682059,1.57605E+11,1992387448,223.35712,228.98195
501274,2022/3/7,600346.SHA,25.136,-28659760,9.080985,1.47821E+11,1787340550,221.31172,214.76645
501275,2022/3/8,600346.SHA,25.136,-28659760,8.769637,1.42753E+11,1157945844,212.72105,207.40303
501276,2022/3/9,600346.SHA,25.136,-28659760,8.332885,1.35643E+11,1248965089,204.94856,197.07379
501277,2022/3/10,600346.SHA,25.136,-28659760,9.111255,1.48314E+11,1594303098,209.65297,215.48235
501278,2022/3/11,600346.SHA,25.136,-28659760,9.210713,1.49933E+11,1240802887,211.59608,217.83455
501279,2022/3/14,600346.SHA,25.136,-28659760,9.102606,1.48173E+11,698175173,217.83455,215.2778
501280,2022/3/15,600346.SHA,25.136,-28659760,8.851798,1.4409E+11,811039652,217.83455,209.34616
501281,2022/3/16,600346.SHA,25.136,-28659760,9.422603,1.53382E+11,1116113097,214.76645,222.84576
501282,2022/3/17,600346.SHA,25.136,-28659760,9.62152,1.5662E+11,921426466,226.1184,227.55017
501283,2022/3/18,600346.SHA,25.136,-28659760,9.552331,1.55494E+11,738022728,222.7435,225.91385
501284,2022/3/21,600346.SHA,25.136,-28659760,9.573953,1.55846E+11,615868679,223.97073,226.4252
501285,2022/3/22,600346.SHA,25.136,-28659760,9.2799015,1.51059E+11,631187423,223.97073,219.47086
501286,2022/3/23,600346.SHA,25.136,-28659760,9.210713,1.49933E+11,355175422,219.47086,217.83455
501287,2022/3/24,600346.SHA,25.136,-28659760,8.98585,1.46272E+11,663585335,214.76645,212.51653
501288,2022/3/25,600346.SHA,25.136,-28659760,8.9728775,1.46061E+11,528200211,213.53922,212.20972
501289,2022/3/28,600346.SHA,25.136,-28659760,8.920986,1.45217E+11,273935529,209.65297,210.98247
501290,2022/3/29,600346.SHA,25.136,-28659760,9.011796,1.46695E+11,516191616,213.9483,213.13014
501291,2022/3/30,600346.SHA,25.136,-28659760,9.063687,1.4754E+11,496000914,215.17554,214.35738
501292,2022/3/31,600346.SHA,25.136,-28659760,8.990175,1.46343E+11,441681159,213.64148,212.61879
501293,2022/4/1,600346.SHA,25.136,-28659760,9.119904,1.48455E+11,433609809,212.51653,215.68687
501294,2022/4/6,600346.SHA,25.136,-28659760,9.072336,1.4768E+11,376690250,214.76645,214.56192
501295,2022/4/7,600346.SHA,29.8283,6711180800,9.730779,1.51129E+11,739615593,213.43695,219.57314
501296,2022/4/8,600346.SHA,29.8283,6711180800,10.342635,1.60632E+11,1354442706,219.6754,233.37955
501297,2022/4/11,600346.SHA,29.8283,6711180800,10.696152,1.66123E+11,1576137531,233.48181,241.35658
501298,2022/4/12,600346.SHA,29.8283,6711180800,10.610039,1.64785E+11,1559125650,239.10666,239.41347
501299,2022/4/13,600346.SHA,29.8283,6711180800,10.084295,1.5662E+11,794765603,236.2431,227.55017
501300,2022/4/14,600346.SHA,29.8283,6711180800,10.211199,1.58591E+11,542299280,228.16379,230.41373
501301,2022/4/15,600346.SHA,29.8283,6711180800,9.975521,1.54931E+11,406456699,230.41373,225.0957
501302,2022/4/18,600346.SHA,29.8283,6711180800,9.662795,1.50074E+11,477934202,224.99342,218.0391
501303,2022/4/19,600346.SHA,29.8283,6711180800,9.676392,1.50285E+11,365234862,218.44817,218.3459
501304,2022/4/20,600346.SHA,29.8283,6711180800,9.304746,1.44513E+11,590620630,220.80037,209.95978
501305,2022/4/21,600346.SHA,29.8283,6711180800,9.050939,1.40571E+11,415484563,209.14162,204.23267
501306,2022/4/22,600346.SHA,29.8283,6711180800,9.159713,1.4226E+11,390925550,202.80089,206.68715
501307,2022/4/25,600346.SHA,29.8283,6711180800,8.982955,1.39515E+11,635098791,204.64175,202.69862
501308,2022/4/26,600346.SHA,29.8283,6711180800,8.937632,1.38811E+11,498389872,202.69862,201.67593
501309,2022/4/27,600346.SHA,29.8283,6711180800,9.127987,1.41767E+11,472140639,199.93735,205.97125
501310,2022/4/28,600346.SHA,29.8283,6711180800,9.11439,1.41556E+11,380117472,207.60757,205.66444
501311,2022/4/29,600346.SHA,29.8283,6711180800,9.495101,1.47469E+11,523742017,209.65297,214.25511
501312,2022/5/5,600346.SHA,7.2317,-1017374656,10.003344,1.56479E+11,1202324372,214.66418,227.34563
501313,2022/5/6,600346.SHA,7.2317,-1017374656,10.673834,1.66967E+11,2312517060,223.45938,242.58382
501314,2022/5/9,600346.SHA,7.2317,-1017374656,10.781832,1.68657E+11,1632016108,241.45886,245.0383
501315,2022/5/10,600346.SHA,7.2317,-1017374656,10.133842,1.58521E+11,1121953020,242.27701,230.31145
501316,2022/5/11,600346.SHA,7.2317,-1017374656,10.0573435,1.57324E+11,555919652,230.10692,228.57288
501317,2022/5/12,600346.SHA,7.2317,-1017374656,10.115842,1.58239E+11,647039851,233.07274,229.90237
501318,2022/5/13,600346.SHA,7.2317,-1017374656,9.832347,1.53804E+11,589658148,228.57288,223.45938
501319,2022/5/16,600346.SHA,7.2317,-1017374656,9.881846,1.54579E+11,408179484,222.94803,224.58435
501320,2022/5/17,600346.SHA,7.2317,-1017374656,10.124842,1.5838E+11,461863996,225.50478,230.10692
501321,2022/5/18,600346.SHA,7.2317,-1017374656,10.007844,1.5655E+11,359374991,230.20918,227.4479
501322,2022/5/19,600346.SHA,7.2317,-1017374656,10.021344,1.56761E+11,265043471,224.99342,227.75471
501323,2022/5/20,600346.SHA,7.2317,-1017374656,10.012344,1.5662E+11,372800651,228.67514,227.55017
501324,2022/5/23,600346.SHA,7.2317,-1017374656,10.097842,1.57957E+11,389203322,226.62975,229.4933
501325,2022/5/24,600346.SHA,7.2317,-1017374656,9.9043455,1.54931E+11,484639401,229.4933,225.0957
501326,2022/5/25,600346.SHA,7.2317,-1017374656,9.773848,1.52889E+11,490789280,224.99342,222.12988
501327,2022/5/26,600346.SHA,7.2317,-1017374656,10.147342,1.58732E+11,780061302,223.97073,230.61827
501328,2022/5/27,600346.SHA,7.2317,-1017374656,10.223841,1.59928E+11,590181405,232.66367,232.35684
501329,2022/5/30,600346.SHA,7.2317,-1017374656,10.556835,1.65137E+11,658214313,235.2204,239.9248
501330,2022/5/31,600346.SHA,7.2317,-1017374656,10.610834,1.65982E+11,589770893,240.3339,241.15205
501331,2022/6/1,600346.SHA,7.2317,-1017374656,10.043843,1.57113E+11,544768360,241.15205,238.4809
501332,2022/6/2,600346.SHA,7.2317,-1017374656,10.052843,1.57253E+11,350779881,236.45082,238.6946
501333,2022/6/6,600346.SHA,7.2317,-1017374656,10.21934,1.59858E+11,774975096,238.6946,242.6479
501334,2022/6/7,600346.SHA,7.2317,-1017374656,10.165341,1.59013E+11,625043959,242.32736,241.36575
501335,2022/6/8,600346.SHA,7.2317,-1017374656,10.475837,1.6387E+11,913592598,244.67798,248.73814
501336,2022/6/9,600346.SHA,7.2317,-1017374656,10.466837,1.63729E+11,585449800,247.2423,248.52444
501337,2022/6/10,600346.SHA,7.2317,-1017374656,10.421838,1.63026E+11,964175621,245.74644,247.45598
501338,2022/6/13,600346.SHA,7.2317,-1017374656,10.453337,1.63518E+11,710401971,241.68628,248.2039
501339,2022/6/14,600346.SHA,7.2317,-1017374656,10.705333,1.6746E+11,944438358,245.74644,254.1873
501340,2022/6/15,600346.SHA,7.2317,-1017374656,10.583835,1.6556E+11,830583518,254.08046,251.30244
501341,2022/6/16,600346.SHA,7.2317,-1017374656,10.2868395,1.60914E+11,666670272,251.72984,244.2506
501342,2022/6/17,600346.SHA,7.2317,-1017374656,10.336339,1.61688E+11,380523984,241.79314,245.4259
501343,2022/6/20,600346.SHA,7.2317,-1017374656,10.223841,1.59928E+11,544095622,248.2039,242.75475
501344,2022/6/21,600346.SHA,7.2317,-1017374656,10.070843,1.57535E+11,447129843,241.4726,239.12198
501345,2022/6/22,600346.SHA,7.2317,-1017374656,10.021344,1.56761E+11,258828104,239.12198,237.94667
501346,2022/6/23,600346.SHA,7.2317,-1017374656,9.895346,1.5479E+11,611463880,237.19875,234.95497
501347,2022/6/24,600346.SHA,7.2317,-1017374656,9.881846,1.54579E+11,352527932,234.95497,234.63443
501348,2022/6/27,600346.SHA,7.2317,-1017374656,9.994344,1.56338E+11,479849913,233.77966,237.30559
501349,2022/6/28,600346.SHA,7.2317,-1017374656,9.953845,1.55705E+11,420066256,237.73297,236.34398
501350,2022/6/29,600346.SHA,7.2317,-1017374656,9.922345,1.55212E+11,419724342,236.13028,235.59605
501351,2022/6/30,600346.SHA,7.2317,-1017374656,10.007844,1.5655E+11,332785665,235.7029,237.62613
501352,2022/7/1,600346.SHA,7.2317,-1017374656,9.917846,1.55142E+11,254802510,237.62613,235.4892
501353,2022/7/4,600346.SHA,7.2317,-1017374656,9.9043455,1.54931E+11,455214493,233.99335,235.16866
501354,2022/7/5,600346.SHA,7.2317,-1017374656,9.877346,1.54508E+11,474340027,234.63443,234.52759
501355,2022/7/6,600346.SHA,7.2317,-1017374656,9.773848,1.52889E+11,395093200,235.06181,232.07011
501356,2022/7/7,600346.SHA,7.2317,-1017374656,9.566851,1.49651E+11,566819040,232.49751,227.1552
501357,2022/7/8,600346.SHA,7.2317,-1017374656,9.566851,1.49651E+11,239267044,227.47572,227.1552
501358,2022/7/11,600346.SHA,7.2317,-1017374656,9.715348,1.51974E+11,587020664,226.62096,230.68112
501359,2022/7/12,600346.SHA,7.2317,-1017374656,9.553351,1.4944E+11,350713005,229.7195,226.83466
501360,2022/7/13,600346.SHA,7.2317,-1017374656,9.503852,1.48666E+11,249849780,226.83466,225.65935
501361,2022/7/14,600346.SHA,7.2317,-1017374656,9.440853,1.4768E+11,278965305,225.1251,224.1635
501362,2022/7/15,600346.SHA,7.2317,-1017374656,9.251856,1.44724E+11,331798214,223.73611,219.67595
501363,2022/7/18,600346.SHA,7.2317,-1017374656,9.427353,1.47469E+11,405250946,219.03488,223.84296
501364,2022/7/19,600346.SHA,7.2317,-1017374656,9.350854,1.46272E+11,374905789,223.62926,222.02657
501365,2022/7/20,600346.SHA,7.2317,-1017374656,9.368854,1.46554E+11,241995561,221.70602,222.45395
501366,2022/7/21,600346.SHA,7.2317,-1017374656,9.265355,1.44935E+11,262314264,222.5608,219.99649
501367,2022/7/22,600346.SHA,7.2317,-1017374656,9.112358,1.42542E+11,376180377,220.95811,216.36372
501368,2022/7/25,600346.SHA,7.2317,-1017374656,8.99986,1.40782E+11,323884465,216.89795,213.69257
501369,2022/7/26,600346.SHA,7.2317,-1017374656,9.112358,1.42542E+11,283762985,213.90625,216.36372
501370,2022/7/27,600346.SHA,7.2317,-1017374656,9.026859,1.41204E+11,244414412,216.36372,214.33363
501371,2022/7/28,600346.SHA,7.2317,-1017374656,9.1933565,1.43809E+11,594853715,214.76102,218.28696
501372,2022/7/29,600346.SHA,7.2317,-1017374656,9.080858,1.42049E+11,455168431,218.71434,215.6158
501373,2022/8/1,600346.SHA,7.2317,-1017374656,8.95036,1.40008E+11,465556667,215.6158,212.51726
501374,2022/8/2,600346.SHA,7.2317,-1017374656,8.752363,1.3691E+11,448359080,211.02141,207.81601
