"month","year","month_number","start_date","end_date","bank_name","no_atms_on_site","no_atms_off_site","no_pos_on_line","no_pos_off_line","no_credit_cards","no_credit_card_atm_txn","no_credit_card_pos_txn","no_credit_card_atm_txn_value_in_mn","no_credit_card_pos_txn_value_in_mn","no_debit_cards","no_debit_card_atm_txn","no_debit_card_pos_txn","no_debit_card_atm_txn_value_in_mn","no_debit_card_pos_txn_value_in_mn"
"April","2014",4,2014-04-01,2014-04-30,"DHANALAKSHMI BANK LTD",180,216,138,0,3738,13,7369,0.0545,18.9642,826105,455842,60060,1728.92,95.2761
"April","2014",4,2014-04-01,2014-04-30,"FEDERAL BANK LTD",923,448,8176,0,0,0,0,0,0,3837323,3596396,435396,15832.7,752.528
"April","2014",4,2014-04-01,2014-04-30,"HDFC BANK LTD",4685,6626,212748,0,5186513,91509,14643830,584.297,42314.7,17602540,31117311,8440338,139090,12738.1
"April","2014",4,2014-04-01,2014-04-30,"ICICI BANK LTD",3890,7446,290898,10160,3207343,10002,6769295,53.4,17151.1,22452128,32865062,9286189,151723,15278.7
"April","2014",4,2014-04-01,2014-04-30,"INDUSIND BANK LTD",502,694,234,0,280286,1844,538652,10.0037,1982.9,1657276,1515457,267517,6371.1,433.2
"April","2014",4,2014-04-01,2014-04-30,"ING VYSYA BANK LTD",274,368,0,0,2272,33,2447,0.0618,5.3947,1336698,2302915,266608,6758.34,446.933
"April","2014",4,2014-04-01,2014-04-30,"JAMMU AND KASHMIR BANK",497,317,3994,0,38802,2317,61891,7.87143,211.736,1745137,3288524,52879,14441.6,183.765
"April","2014",4,2014-04-01,2014-04-30,"KARNATAKA BANK LTD",364,337,2320,0,0,0,0,0,0,2213559,2216012,264647,7512.3,393.9
"April","2014",4,2014-04-01,2014-04-30,"KARUR VYSYA BANK LTD",639,983,8560,0,0,0,0,0,0,2876340,3657636,391514,15550.1,505.2
"April","2014",4,2014-04-01,2014-04-30,"KOTAK MAHINDRA BANK LTD",443,673,0,0,415233,5141,713583,29.7035,2419.91,1132442,2579127,659270,9396.46,1013.06
"April","2014",4,2014-04-01,2014-04-30,"RATNAKAR BANK LIMITED",111,245,39,0,138601,334,112079,1.89812,369.632,114519,148204,20731,610.264,30.5391
"April","2014",4,2014-04-01,2014-04-30,"SOUTH INDIAN BANK",711,292,941,0,0,0,0,0,0,2927058,2029427,183569,7244.9,387.5
"April","2014",4,2014-04-01,2014-04-30,"TAMILNAD MERCANTILE BANK LTD",294,384,1398,0,6304,0,6810,0,14.377,638036,2294123,36154,9153.5,100.563
"April","2014",4,2014-04-01,2014-04-30,"THE LAXMI VILAS BANK LTD",216,420,3716,0,0,0,0,0,0,458720,553229,33080,1996.8,72.9351
"April","2014",4,2014-04-01,2014-04-30,"YES BANK LTD",418,732,6754,0,0,0,0,0,0,627591,1258180,271892,463.363,427.642
"April","2014",4,2014-04-01,2014-04-30,"AMERICAN EXPRESS",0,0,20650,0,654306,5053,1879595,35.1959,17665.6,0,0,0,0,0
"April","2014",4,2014-04-01,2014-04-30,"BANK OF AMERICA",0,0,0,0,409,21,1378,0.180903,14.7227,0,0,0,0,0
"April","2014",4,2014-04-01,2014-04-30,"BARCLAYS BANK PLC",0,0,0,0,0,0,0,0,0,3995,872,300,6.35628,1.56443
"April","2014",4,2014-04-01,2014-04-30,"CITI BANK",56,529,18065,0,2387020,48367,8666374,306.45,24583.6,1765453,3472055,1969447,12212.9,4360.55
"April","2014",4,2014-04-01,2014-04-30,"DBS BANK",5,30,0,0,0,0,0,0,0,17555,74114,11127,197.338,23.1444
"April","2014",4,2014-04-01,2014-04-30,"DEUTSCHE BANK LTD",13,32,0,0,0,0,0,0,0,81946,188439,91773,796.215,190.527
"April","2014",4,2014-04-01,2014-04-30,"HONGKONG AND SHANGHAI BKG CORPN",70,76,12675,5156,491258,4061,916199,29.1053,2903.7,573919,496281,312862,2336.69,758.291
"April","2014",4,2014-04-01,2014-04-30,"ROYAL BANK OF SCOTLAND N V",47,12,0,0,0,0,0,0,0,145953,246045,75030,1050.37,153.16
"April","2014",4,2014-04-01,2014-04-30,"STANDARD CHARTERED BANK LTD",104,175,0,0,1158178,3091,2166594,14.9388,7094.59,655661,1348875,636013,4857.14,1121.81
"March","2014",3,2014-03-01,2014-03-31,"Allahabad Bank",521,373,316,0,0,0,0,0,0,2797428,3835862,136576,10522,255.496
"March","2014",3,2014-03-01,2014-03-31,"Andhra Bank",1176,674,2589,0,132096,9225,147503,41.8,370.7,9810217,11129447,773149,32626.7,924
"March","2014",3,2014-03-01,2014-03-31,"Bank of Baroda",4187,2067,10998,0,75548,1780,112816,6.1,336,14544809,11957979,1348186,49558.6,1537.5
"March","2014",3,2014-03-01,2014-03-31,"Bank of India",2340,1885,2818,499,130426,10579,115819,67.9054,301.374,16923918,16507202,1549877,41197.2,1618.37
"March","2014",3,2014-03-01,2014-03-31,"Bank of Maharashtra",1409,418,23,0,27073,432,39465,1.61526,87.7861,4521222,4182923,499233,10980.7,574.272
"March","2014",3,2014-03-01,2014-03-31,"Canara Bank",4055,2257,1073,0,68158,10524,60393,50.1517,159.443,15129787,15357170,1085958,43496.4,1779.9
"March","2014",3,2014-03-01,2014-03-31,"Central Bank of India",2005,1623,1428,0,52272,1275,70937,5.1237,179.041,7212820,6524731,348367,24364.5,602.014
"March","2014",3,2014-03-01,2014-03-31,"Corporation Bank",1293,971,13501,0,80268,1118,69515,5.39921,165.672,5928982,4581254,682990,16567.8,966.835
"March","2014",3,2014-03-01,2014-03-31,"Dena Bank",1298,123,0,0,0,0,0,0,0,2470064,2626523,200298,9139.21,245.008
"March","2014",3,2014-03-01,2014-03-31,"Indian Bank",1612,509,0,0,63149,3159,85136,12,194.4,11391049,12693002,934254,28927.5,973.6
"March","2014",3,2014-03-01,2014-03-31,"Indian Overseas Bank",1606,927,525,0,47774,3102,27654,5.3934,69.5697,5263270,8632471,464548,23102.1,931.682
"March","2014",3,2014-03-01,2014-03-31,"Oriental Bank of Commerce",1754,374,1659,0,0,0,0,0,0,4971892,4605999,194492,17865.3,359.89
"March","2014",3,2014-03-01,2014-03-31,"Punjab and Sind Bank",846,162,0,0,0,0,0,0,0,483847,380086,6906,1530.48,16.2583
"March","2014",3,2014-03-01,2014-03-31,"Punjab National Bank",3481,3459,10970,0,126568,2430,165919,10.3498,334.717,24993312,20040903,1912191,84042,2209.08
"March","2014",3,2014-03-01,2014-03-31,"Syndicate  Bank",1741,205,1471,0,68948,1739,58870,7.44429,121.832,6286639,8249602,350792,21276.1,533.207
"March","2014",3,2014-03-01,2014-03-31,"UCO Bank",1450,635,0,0,0,0,0,0,0,4231712,3686517,417481,13810.3,415.4
"March","2014",3,2014-03-01,2014-03-31,"Union  Bank of India",3396,3033,6480,0,60186,1145,63884,4.65747,169.48,12266026,13139184,799790,41361.1,1062.6
"March","2014",3,2014-03-01,2014-03-31,"United  Bank of India",746,856,0,0,0,0,0,0,0,2743283,3143292,231953,11679,297.091
"March","2014",3,2014-03-01,2014-03-31,"Vijaya  Bank",1300,228,1293,0,56420,4593,161059,24.6995,352.209,2932081,2832255,189042,8930.2,324.886
"March","2014",3,2014-03-01,2014-03-31,"State Bank of Bikaner & Jaipur",918,636,1045,0,0,0,0,0,0,6249432,9057696,239071,24964.9,261.802
"March","2014",3,2014-03-01,2014-03-31,"State Bank of Hyderabad",1792,529,503,0,0,0,0,0,0,9406369,16195538,490663,40442.2,873.961
"March","2014",3,2014-03-01,2014-03-31,"State Bank of India",23042,20473,135853,0,2858116,52102,5725442,248.18,14998.1,122223125,233020443,12655842,589201,17456.3
"March","2014",3,2014-03-01,2014-03-31,"State Bank of Mysore",830,277,2152,0,0,0,0,0,0,3793157,6385729,249197,15866,539.26
"March","2014",3,2014-03-01,2014-03-31,"State Bank of Patiala",1000,279,1719,0,0,0,0,0,0,4665549,4948604,161484,14149.6,265.617
"March","2014",3,2014-03-01,2014-03-31,"State Bank of Travancore",988,364,1926,0,0,0,0,0,0,8408383,9259785,389230,26683.1,722.012
"March","2014",3,2014-03-01,2014-03-31,"IDBI Ltd.",1134,1167,14726,0,0,0,0,0,0,6325935,7731031,1079011,31259.5,1470.9
"March","2014",3,2014-03-01,2014-03-31,"Catholic Syrian Bank Ltd.",168,62,0,0,0,0,0,0,0,580221,330123,14712,871.472,50.3573
"March","2014",3,2014-03-01,2014-03-31,"City Union Bank Ltd",384,556,2672,0,0,0,0,0,0,1205398,1627891,197519,5527.8,232.4
"March","2014",3,2014-03-01,2014-03-31,"Dhanalaxmi Bank Ltd.",180,216,80,0,3682,10,7054,0.0246,17.1725,826026,480933,59532,1756.43,91.8064
"March","2014",3,2014-03-01,2014-03-31,"Federal Bank Limited",913,447,8922,0,0,0,0,0,0,3797673,3851272,433733,16386.6,693.62
"March","2014",3,2014-03-01,2014-03-31,"ING Vysya Bank",273,365,0,0,1879,19,1625,0.034,3.96034,1326328,2419961,270180,7243.2,439.134
"March","2014",3,2014-03-01,2014-03-31,"Jammu & Kashmir Bank",490,310,3935,0,37929,2132,57503,7.21619,199.032,1696592,3138397,50987,13204.6,165.091
"March","2014",3,2014-03-01,2014-03-31,"Karnataka Bank Ltd.",363,337,2196,0,0,0,0,0,0,2211774,2416145,263669,7796.4,381.8
"March","2014",3,2014-03-01,2014-03-31,"Karur Vysya Bank Ltd",633,984,8434,0,0,0,0,0,0,2848556,3819055,372698,16007.3,487.1
"March","2014",3,2014-03-01,2014-03-31,"Ratnakar Bank Ltd.",108,242,10,0,138426,387,113778,2.81821,347.557,110764,151911,20042,614.172,29.504
"March","2014",3,2014-03-01,2014-03-31,"South Indian Bank Ltd",712,288,802,0,0,0,0,0,0,2898534,2272804,193167,7639.2,899.4
"March","2014",3,2014-03-01,2014-03-31,"Tamilnad Mercantile Bank Ltd.",292,373,1393,0,6308,0,6252,0,12.755,636856,2284702,34916,8790.87,90.6268
"March","2014",3,2014-03-01,2014-03-31,"The Lakshmi Vilas Bank Ltd.",211,477,3718,0,0,0,0,0,0,456192,594177,32892,2103.4,68.5545
"March","2014",3,2014-03-01,2014-03-31,"Axis Bank Ltd.",2495,10427,248482,0,1384836,22936,2616596,81.5389,10301.8,13319675,27298733,4871988,120670,7748.52
"March","2014",3,2014-03-01,2014-03-31,"Development Credit Bank Ltd.",105,133,572,0,3276,555,5919,2.90861,12.2483,174749,359826,59541,1601.72,100.815
"March","2014",3,2014-03-01,2014-03-31,"HDFC  Bank Ltd.",4666,6590,215524,0,5137406,89997,14879965,584.92,43425.5,17421882,33109642,8762349,148512,13101.9
"March","2014",3,2014-03-01,2014-03-31,"ICICI Bank Ltd.",3874,7441,283162,10004,3180205,10039,6711350,56.8,16789.4,22324142,34739105,9468453,158901,15072.4
"March","2014",3,2014-03-01,2014-03-31,"IndusInd Bank Ltd",497,613,228,0,277338,1822,517245,10.1,1877.1,1626248,1605309,259558,6736.2,393.8
"March","2014",3,2014-03-01,2014-03-31,"Kotak Mahindra Bank Ltd",428,675,0,0,435120,4771,706168,28.6291,2337.3,1135841,2715611,668030,10030.6,1027.39
"March","2014",3,2014-03-01,2014-03-31,"Yes Bank Ltd.",407,732,6437,0,0,0,0,0,0,611759,1277968,268926,4658.92,409.156
"March","2014",3,2014-03-01,2014-03-31,"American Express Bkg. Corp.",0,0,20347,0,651546,6235,1999319,44.2377,18565.3,0,0,0,0,0
"March","2014",3,2014-03-01,2014-03-31,"Bank of America",0,0,0,0,408,18,1622,0.13635,15.3387,0,0,0,0,0
"March","2014",3,2014-03-01,2014-03-31,"Barclays Bank",0,0,0,0,0,0,0,0,0,4016,899,346,6.71714,1.44354
"March","2014",3,2014-03-01,2014-03-31,"Citibank",56,544,17844,0,2418941,47336,8411208,308.836,23609.7,1764922,3787188,2131774,13573.5,4810.32
"March","2014",3,2014-03-01,2014-03-31,"DBS Ltd.",6,31,0,0,0,0,0,0,0,17178,73846,11141,198.565,23.5171
"March","2014",3,2014-03-01,2014-03-31,"Deutsche Bank",13,32,0,0,0,0,0,0,0,80514,213775,100802,915.357,212.645
"March","2014",3,2014-03-01,2014-03-31,"HSBC",70,76,12497,5158,494067,4005,965214,29.0617,2985.21,574154,501350,303807,2348.94,710.381
"March","2014",3,2014-03-01,2014-03-31,"RBS (ABN AMRO)",12,46,0,0,0,0,0,0,0,148287,265850,72668,1147.17,140.936
"March","2014",3,2014-03-01,2014-03-31,"Standard Chartered Bank",103,175,0,0,1163198,3083,2200185,13.6148,7147.54,649149,1455960,667322,5312.82,1171.08
"May","2014",5,2014-05-01,2014-05-31,"ALLAHABAD BANK",537,403,316,0,0,0,0,0,0,2911776,3669490,155713,10825.2,297.227
"May","2014",5,2014-05-01,2014-05-31,"ANDHRA BANK",1231,684,2669,0,133691,11177,177688,48.8,461.5,10052630,10529256,826266,33931.1,1072.7
"May","2014",5,2014-05-01,2014-05-31,"BANK OF BARODA",4283,2231,12101,0,77354,1842,115276,5.8,383.3,15630694,12246860,1454795,52625.2,1785.3
"May","2014",5,2014-05-01,2014-05-31,"BANK OF INDIA",2662,2122,2916,363,130635,11108,121183,71.8891,327.623,17356909,16182388,1626632,43048.2,1766.99
"May","2014",5,2014-05-01,2014-05-31,"BANK OF MAHARASHTRA",1409,418,22,0,28415,353,43447,1.29774,103.913,4657608,2875169,494382,7905.44,588.542
"May","2014",5,2014-05-01,2014-05-31,"CANARA BANK",4150,2326,1039,0,71468,11759,69835,55.4497,190.69,15770214,14754864,1185929,44609.7,2055.88
"May","2014",5,2014-05-01,2014-05-31,"CENTRAL BANK OF INDIA",2042,1641,1466,0,41428,1493,75995,5.29804,199.215,7593460,6460507,269466,25515.5,602.714
"May","2014",5,2014-05-01,2014-05-31,"CORPORATION BANK",1507,1030,13273,0,80674,1057,69901,4.77828,179.351,6072681,4619347,705667,17360.6,1092.1
"May","2014",5,2014-05-01,2014-05-31,"DENA BANK",1309,123,0,0,0,0,0,0,0,2687329,2633841,215665,9723.96,271.286
"May","2014",5,2014-05-01,2014-05-31,"INDIAN BANK",1639,525,0,0,64204,3066,89998,11.7,224.8,11666217,12321094,989330,31515.1,1154.8
"May","2014",5,2014-05-01,2014-05-31,"INDIAN OVERSEAS BANK",1668,956,547,0,48433,3504,30349,6.23037,82.1244,5405776,8352063,502892,23935.4,1122.59
"May","2014",5,2014-05-01,2014-05-31,"ORIENTAL BANK OF COMMERCE",2009,371,1709,0,0,0,0,0,0,5058812,4437597,208794,17898.9,409.449
"May","2014",5,2014-05-01,2014-05-31,"PUNJAB AND SIND BANK",921,201,0,0,0,0,0,0,0,533321,414652,10373,1712.27,24.1644
"May","2014",5,2014-05-01,2014-05-31,"PUNJAB NATIONAL BANK",4078,3470,11121,0,127774,2437,164781,10.3166,336.061,25486993,20472458,1984947,89307.4,2436.02
"May","2014",5,2014-05-01,2014-05-31,"SYNDICATE BANK",1942,211,1615,0,69298,1655,61542,6.92689,131.66,6509865,8185067,367254,22959.2,616.495
"May","2014",5,2014-05-01,2014-05-31,"UCO BANK",1462,654,0,0,0,0,0,0,0,4407058,3606576,430288,14026.2,469.5
"May","2014",5,2014-05-01,2014-05-31,"UNION BANK OF INDIA",3463,3093,7107,0,63455,1083,68009,4.82686,183.173,12661995,12794111,829396,42438.8,1177.47
"May","2014",5,2014-05-01,2014-05-31,"UNITED BANK OF INDIA",751,898,0,0,0,0,0,0,0,2283562,3177736,221634,12135.1,336.812
"May","2014",5,2014-05-01,2014-05-31,"VIJAYA BANK",1305,228,1288,0,41496,749,43324,11.6239,219.895,3011681,3146019,238947,10682,485.605
"May","2014",5,2014-05-01,2014-05-31,"STATE BANK OF BIKANER AND JAIPUR",944,653,1075,0,0,0,0,0,0,6388584,8547197,236730,25731.7,301.162
"May","2014",5,2014-05-01,2014-05-31,"STATE BANK OF HYDERABAD",1841,528,606,0,0,0,0,0,0,9592355,15878263,552357,44332.5,1130.15
"May","2014",5,2014-05-01,2014-05-31,"STATE BANK OF INDIA",23516,20913,144015,0,2892883,49976,6046100,225.668,16433.6,122475099,233427456,12955489,623332,20747.6
"May","2014",5,2014-05-01,2014-05-31,"STATE BANK OF MYSORE",840,281,2406,0,0,0,0,0,0,3891218,6163986,265015,16711.4,627.763
"May","2014",5,2014-05-01,2014-05-31,"STATE BANK OF PATIALA",1006,279,1884,0,0,0,0,0,0,4785647,4896054,172262,15348.5,292.953
"May","2014",5,2014-05-01,2014-05-31,"STATE BANK OF TRAVANCORE",1003,371,2030,0,0,0,0,0,0,8581442,9056834,438851,28240.6,905.552
"May","2014",5,2014-05-01,2014-05-31,"IDBI LTD",1215,1248,14253,0,0,0,0,0,0,6445672,8106806,1146965,33365.6,1686.73
"May","2014",5,2014-05-01,2014-05-31,"AXIS BANK LTD",2530,10290,246433,0,1435549,26339,2850836,92.8156,10599.6,13481986,25921056,4911422,117039,8344.16
"May","2014",5,2014-05-01,2014-05-31,"CATHOLIC SYRIAN BANK LTD",169,62,0,0,0,0,0,0,0,589800,296381,16913,874.769,59.0852
"May","2014",5,2014-05-01,2014-05-31,"CITY UNION BANK",387,554,2723,0,0,0,0,0,0,1230429,1609696,221896,5758.31,285.767
"May","2014",5,2014-05-01,2014-05-31,"DEVELOPMENT CREDIT BANK",108,124,589,0,3306,607,5612,3.22696,11.9697,178621,359399,61049,1637.9,112.024
"May","2014",5,2014-05-01,2014-05-31,"DHANALAKSHMI BANK LTD",180,216,163,0,3811,8,7425,0.0253,18.9755,831262,466702,63592,1764.6,103.019
"May","2014",5,2014-05-01,2014-05-31,"FEDERAL BANK LTD",928,453,9151,0,0,0,0,0,0,3885466,3787336,477334,16986.4,820.527
"May","2014",5,2014-05-01,2014-05-31,"HDFC BANK LTD",4710,6671,211704,0,5233313,94159,15218157,600.82,44304.2,17728263,32847342,9215078,148679,14448.8
"May","2014",5,2014-05-01,2014-05-31,"ICICI BANK LTD",3935,7444,290847,10355,3251207,10246,6635331,55.3492,16063.3,22688915,36793900,9857247,169879,16717
"May","2014",5,2014-05-01,2014-05-31,"INDUSIND BANK LTD",510,716,256,0,284047,1906,552966,10.8,2127.3,1697373,1573015,273948,6646.9,439.9
"May","2014",5,2014-05-01,2014-05-31,"ING VYSYA BANK LTD",278,371,0,0,3256,48,3172,0.1138,8.14376,1352722,2356772,291795,7072.97,507.601
"May","2014",5,2014-05-01,2014-05-31,"JAMMU AND KASHMIR BANK",498,323,4029,0,39186,2537,60690,8.57757,209.101,1764065,3473860,56221,15291.8,189.358
"May","2014",5,2014-05-01,2014-05-31,"KARNATAKA BANK LTD",365,339,2419,0,0,0,0,0,0,2246766,2304948,274958,7948,420.2
"May","2014",5,2014-05-01,2014-05-31,"KARUR VYSYA BANK LTD",643,981,8584,0,0,0,0,0,0,2911880,3802728,403208,16218.2,566.3
"May","2014",5,2014-05-01,2014-05-31,"KOTAK MAHINDRA BANK LTD",444,671,0,0,423498,5680,737634,31.0736,2552.5,1128413,2745609,723422,10145.6,1158.97
"May","2014",5,2014-05-01,2014-05-31,"RATNAKAR BANK LIMITED",113,248,38,0,138835,989,107708,5.9193,384.27,119620,158136,24010,649.437,36.9577
"May","2014",5,2014-05-01,2014-05-31,"SOUTH INDIAN BANK",711,298,1054,0,0,0,0,0,0,2963632,2133830,195426,7813.5,425.8
"May","2014",5,2014-05-01,2014-05-31,"TAMILNAD MERCANTILE BANK LTD",296,392,1393,0,6326,0,7014,0,14.6479,644429,2429918,40935,9900.82,120.64
"May","2014",5,2014-05-01,2014-05-31,"THE LAXMI VILAS BANK LTD",216,420,3779,0,0,0,0,0,0,461717,572828,35774,2113.3,80.7102
"May","2014",5,2014-05-01,2014-05-31,"YES BANK LTD",426,738,6853,0,0,0,0,0,0,647063,1321193,291491,4848.14,467.521
"May","2014",5,2014-05-01,2014-05-31,"AMERICAN EXPRESS",0,0,20957,0,658647,4847,2006806,33.6581,19635.2,0,0,0,0,0
"May","2014",5,2014-05-01,2014-05-31,"BANK OF AMERICA",0,0,0,0,427,16,1297,0.100352,13.9617,0,0,0,0,0
"May","2014",5,2014-05-01,2014-05-31,"BARCLAYS BANK PLC",0,0,0,0,0,0,0,0,0,3964,545,315,3.44843,1.34742
"May","2014",5,2014-05-01,2014-05-31,"CITI BANK",56,527,18266,0,2392959,49897,8771367,311.367,24821.5,1774818,3724754,2104318,13434.6,4674.53
"May","2014",5,2014-05-01,2014-05-31,"DBS BANK",5,30,0,0,0,0,0,0,0,18012,83761,12922,228.918,27.7454
"May","2014",5,2014-05-01,2014-05-31,"DEUTSCHE BANK LTD",13,27,0,0,0,0,0,0,0,83356,196913,95595,844.064,203.444
"May","2014",5,2014-05-01,2014-05-31,"HONGKONG AND SHANGHAI BKG CORPN",70,76,12903,5149,491506,4160,907906,30.8967,2949.91,571816,507439,314580,2410.32,743.721
"May","2014",5,2014-05-01,2014-05-31,"ROYAL BANK OF SCOTLAND N V",47,12,0,0,0,0,0,0,0,139747,245382,76525,1052.03,153.155
"May","2014",5,2014-05-01,2014-05-31,"STANDARD CHARTERED BANK LTD",104,175,0,0,1154106,3026,2189013,14.3917,7292.93,659691,1458560,694823,5295.33,1254.8
"June","2014",6,2014-06-01,2014-06-30,"ALLAHABAD BANK",610,414,316,0,0,0,0,0,0,2977323,3577438,159326,10613.5,296.711
"June","2014",6,2014-06-01,2014-06-30,"ANDHRA BANK",1258,687,2726,0,134984,10192,167270,45,422,10199123,10633031,828625,34015.3,1006.1
"June","2014",6,2014-06-01,2014-06-30,"BANK OF BARODA",4317,2337,12360,0,77688,2528,119531,7.46732,298.862,16063987,12005121,1483763,50729.4,1724
"June","2014",6,2014-06-01,2014-06-30,"BANK OF INDIA",2773,2259,2957,363,130934,8723,113244,51.543,296.064,17640199,16278816,1686683,42410.1,1789.78
"June","2014",6,2014-06-01,2014-06-30,"BANK OF MAHARASHTRA",1412,417,22,0,29277,326,44469,1.21379,98.4516,4369729,4350966,512787,15061,583.757
"June","2014",6,2014-06-01,2014-06-30,"CANARA BANK",4175,2334,1306,0,74233,11064,61768,51.1868,166.917,16223772,14472915,1191797,43123.8,1907.02
"June","2014",6,2014-06-01,2014-06-30,"CENTRAL BANK OF INDIA",2078,1649,1494,0,41885,1459,78194,4.49501,195.209,7854602,6493742,291483,25785.1,604.875
"June","2014",6,2014-06-01,2014-06-30,"CORPORATION BANK",1556,1012,13189,0,80957,975,71291,4.72562,166.773,6163902,4248550,721334,15669.3,1021.6
"June","2014",6,2014-06-01,2014-06-30,"DENA BANK",1309,123,0,0,0,0,0,0,0,2719223,2605591,209035,9387.66,243.57
"June","2014",6,2014-06-01,2014-06-30,"INDIAN BANK",1638,528,0,0,64539,3045,87758,11.2,185.524,11803594,11918155,973620,28938,1382.1
"June","2014",6,2014-06-01,2014-06-30,"INDIAN OVERSEAS BANK",1823,972,555,0,48707,3255,29106,5.30482,74.397,5491299,8183888,487196,22958.9,1042.46
"June","2014",6,2014-06-01,2014-06-30,"ORIENTAL BANK OF COMMERCE",2043,371,1734,0,0,0,0,0,0,5123480,4333649,214919,17416,414.249
"June","2014",6,2014-06-01,2014-06-30,"PUNJAB AND SIND BANK",927,204,0,0,0,0,0,0,0,569300,444872,12883,1840.56,29.8346
"June","2014",6,2014-06-01,2014-06-30,"PUNJAB NATIONAL BANK",4216,3501,11014,0,128454,2143,170065,9.34779,343.806,25829901,19626358,2124724,85177.8,2504.83
"June","2014",6,2014-06-01,2014-06-30,"SYNDICATE BANK",2191,210,1653,0,69438,1733,63099,6.99144,127.33,6569973,7835812,371797,21699.5,586.708
"June","2014",6,2014-06-01,2014-06-30,"UCO BANK",1473,660,0,0,0,0,0,0,0,4511642,3614189,436311,13944.1,465.7
"June","2014",6,2014-06-01,2014-06-30,"UNION BANK OF INDIA",3498,3124,7412,0,64705,1033,69175,4.57862,179.719,12909512,12473273,842388,41138.8,1123.48
"June","2014",6,2014-06-01,2014-06-30,"UNITED BANK OF INDIA",809,950,0,0,0,0,0,0,0,2322330,3265002,228157,12372,348.848
"June","2014",6,2014-06-01,2014-06-30,"VIJAYA BANK",1307,229,1266,0,41067,311,70482,10.1487,219.907,3057987,3046808,234405,10152.2,450.397
"June","2014",6,2014-06-01,2014-06-30,"STATE BANK OF BIKANER AND JAIPUR",950,672,1112,0,0,0,0,0,0,6464996,8291380,234895,25144,300.206
"June","2014",6,2014-06-01,2014-06-30,"STATE BANK OF HYDERABAD",1842,529,713,0,0,0,0,0,0,9699439,16280043,520549,39166.5,966.788
"June","2014",6,2014-06-01,2014-06-30,"STATE BANK OF INDIA",23614,21315,146547,0,2915327,50226,6150831,227.62,16335.2,125909501,227243913,13062587,591998,20015.1
"June","2014",6,2014-06-01,2014-06-30,"STATE BANK OF MYSORE",847,281,2380,0,0,0,0,0,0,3953421,5963499,260231,15798.7,564.225
"June","2014",6,2014-06-01,2014-06-30,"STATE BANK OF PATIALA",1020,280,2116,0,0,0,0,0,0,4885478,4625006,186000,14200.2,323.914
"June","2014",6,2014-06-01,2014-06-30,"STATE BANK OF TRAVANCORE",1092,291,2093,0,0,0,0,0,0,8676170,11404150,413610,34524.1,814.771
"June","2014",6,2014-06-01,2014-06-30,"IDBI LTD",1247,1291,14293,0,0,0,0,0,0,6479512,7463575,1160084,30393.1,1646.76
